datetime,open,high,low,close,volume
2026-07-27T17:40:00+00:00,336.5599999999997,336.60999999999973,336.13999999999976,336.2599999999997,896
2026-07-27T17:45:00+00:00,336.2599999999997,336.33999999999975,335.82999999999976,335.85999999999973,1037
2026-07-27T17:50:00+00:00,335.85999999999973,336.02999999999975,335.35999999999973,336.01999999999975,1332
2026-07-27T17:55:00+00:00,336.01999999999975,336.09999999999974,335.35999999999973,335.5099999999997,267
2026-07-27T18:00:00+00:00,335.5099999999997,335.5099999999997,335.20999999999975,335.33999999999975,253.19892473118276
2026-07-27T18:05:00+00:00,335.33999999999975,335.71999999999974,335.33999999999975,335.71999999999974,215.23554180630745
2026-07-27T18:10:00+00:00,335.71999999999974,335.9099999999997,335.62999999999977,335.65999999999974,591.4617517087049
2026-07-27T18:15:00+00:00,335.65999999999974,335.85999999999973,335.3099999999998,335.53999999999974,932
2026-07-27T18:20:00+00:00,335.53999999999974,335.70999999999975,335.41999999999973,335.53999999999974,918
2026-07-27T18:25:00+00:00,335.53999999999974,335.59999999999974,334.94999999999976,334.9899999999998,811
2026-07-27T18:30:00+00:00,334.9899999999998,335.0599999999998,334.65999999999974,334.7499999999998,1082
2026-07-27T18:35:00+00:00,334.7499999999998,334.93999999999977,334.60999999999973,334.83999999999975,960
2026-07-27T18:40:00+00:00,334.83999999999975,335.03999999999974,334.5499999999997,334.9299999999998,1443
2026-07-27T18:45:00+00:00,334.9299999999998,335.34999999999974,334.87999999999977,334.93999999999977,933
2026-07-27T18:50:00+00:00,334.93999999999977,335.71999999999974,334.93999999999977,335.66999999999973,1018
2026-07-27T18:55:00+00:00,335.66999999999973,336.1199999999998,335.50999999999976,335.6799999999998,1340
2026-07-27T19:00:00+00:00,335.6799999999998,335.7499999999998,335.16999999999973,335.20999999999975,1163
2026-07-27T19:05:00+00:00,335.20999999999975,335.52999999999975,335.09999999999974,335.4299999999998,1007
2026-07-27T19:10:00+00:00,335.4299999999998,335.72999999999973,335.3699999999998,335.44999999999976,803
2026-07-27T19:15:00+00:00,335.44999999999976,335.66999999999973,335.43999999999977,335.46999999999974,683
2026-07-27T19:20:00+00:00,335.46999999999974,335.8099999999998,335.39999999999975,335.66999999999973,803
2026-07-27T19:25:00+00:00,335.66999999999973,335.83999999999975,335.4999999999998,335.62999999999977,848
2026-07-27T19:30:00+00:00,335.62999999999977,336.01999999999975,335.5599999999998,335.84999999999974,912
2026-07-27T19:35:00+00:00,335.84999999999974,336.31999999999977,335.7999999999997,336.16999999999973,1038
2026-07-27T19:40:00+00:00,336.16999999999973,336.27999999999975,335.97999999999973,336.14999999999975,805
2026-07-27T19:45:00+00:00,336.14999999999975,336.25999999999976,335.56999999999977,336.12999999999977,1003
2026-07-27T19:50:00+00:00,336.12999999999977,337.02999999999975,336.12999999999977,337.00999999999976,975
2026-07-27T19:55:00+00:00,337.00999999999976,337.08999999999975,336.5499999999997,336.77999999999975,2151
2026-07-28T13:30:00+00:00,336.77999999999975,342.69999999999976,336.77999999999975,339.34999999999974,3738
2026-07-28T13:35:00+00:00,339.34999999999974,340.21999999999974,338.45999999999975,338.59999999999974,3913
2026-07-28T13:40:00+00:00,338.59999999999974,339.25999999999976,338.01999999999975,338.28999999999974,3910
2026-07-28T13:45:00+00:00,338.28999999999974,338.66999999999973,337.41999999999973,337.72999999999973,3731
2026-07-28T13:50:00+00:00,337.72999999999973,339.46999999999974,337.66999999999973,338.15999999999974,3842
2026-07-28T13:55:00+00:00,338.15999999999974,338.5499999999997,337.0499999999997,337.34999999999974,3257
2026-07-28T14:00:00+00:00,337.34999999999974,337.96999999999974,335.93999999999977,336.22999999999973,2932
2026-07-28T14:05:00+00:00,336.22999999999973,337.41999999999973,335.44999999999976,336.50999999999976,3210
2026-07-28T14:10:00+00:00,336.50999999999976,336.81999999999977,335.77999999999975,336.77999999999975,3063
2026-07-28T14:15:00+00:00,336.77999999999975,337.66999999999973,336.6199999999998,337.2999999999997,3141
2026-07-28T14:20:00+00:00,337.2999999999997,338.12999999999977,337.1799999999998,337.59999999999974,3121
2026-07-28T14:25:00+00:00,337.59999999999974,337.91999999999973,337.2999999999997,337.7999999999997,2724
2026-07-28T14:30:00+00:00,337.7999999999997,338.66999999999973,337.75999999999976,338.40999999999974,2467
2026-07-28T14:35:00+00:00,338.40999999999974,338.45999999999975,337.2999999999997,337.33999999999975,2297
2026-07-28T14:40:00+00:00,337.33999999999975,338.1799999999998,337.0599999999998,338.03999999999974,2193
2026-07-28T14:45:00+00:00,338.03999999999974,338.26999999999975,337.84999999999974,337.90999999999974,2204
2026-07-28T14:50:00+00:00,337.90999999999974,338.27999999999975,337.02999999999975,337.1199999999998,2280
2026-07-28T14:55:00+00:00,337.1199999999998,337.45999999999975,336.8099999999998,336.96999999999974,2283
2026-07-28T15:00:00+00:00,336.96999999999974,337.65999999999974,336.47999999999973,337.5599999999998,2101
2026-07-28T15:05:00+00:00,337.5599999999998,338.75999999999976,337.5599999999998,338.70999999999975,2363
2026-07-28T15:10:00+00:00,338.70999999999975,339.35999999999973,338.63999999999976,338.97999999999973,2419
2026-07-28T15:15:00+00:00,338.97999999999973,339.52999999999975,338.84999999999974,339.1799999999998,2419
2026-07-28T15:20:00+00:00,339.1799999999998,339.34999999999974,338.50999999999976,338.66999999999973,2121
2026-07-28T15:25:00+00:00,338.66999999999973,339.38999999999976,338.56999999999977,339.14999999999975,2007
2026-07-28T15:30:00+00:00,339.14999999999975,339.51999999999975,338.89999999999975,339.06999999999977,2009
2026-07-28T15:35:00+00:00,339.06999999999977,339.4299999999998,338.96999999999974,339.25999999999976,1971
2026-07-28T15:40:00+00:00,339.25999999999976,339.7999999999997,339.2399999999998,339.5499999999997,1659
2026-07-28T15:45:00+00:00,339.5499999999997,339.58999999999975,339.06999999999977,339.18999999999977,1392
2026-07-28T15:50:00+00:00,339.18999999999977,339.63999999999976,338.90999999999974,339.44999999999976,1616
2026-07-28T15:55:00+00:00,339.44999999999976,339.7399999999998,339.38999999999976,339.47999999999973,1456
2026-07-28T16:00:00+00:00,339.47999999999973,339.6199999999998,339.34999999999974,339.53999999999974,1454
2026-07-28T16:05:00+00:00,339.53999999999974,339.81999999999977,339.34999999999974,339.75999999999976,1546
2026-07-28T16:10:00+00:00,339.75999999999976,339.8699999999998,339.59999999999974,339.69999999999976,1329
2026-07-28T16:15:00+00:00,339.69999999999976,339.78999999999974,339.39999999999975,339.58999999999975,1593
2026-07-28T16:20:00+00:00,339.58999999999975,339.7999999999997,339.39999999999975,339.5499999999997,1475
2026-07-28T16:25:00+00:00,339.5499999999997,340.03999999999974,339.50999999999976,339.6799999999998,1346
2026-07-28T16:30:00+00:00,339.6799999999998,340.45999999999975,339.66999999999973,340.21999999999974,1448
2026-07-28T16:35:00+00:00,340.21999999999974,340.31999999999977,339.7999999999997,339.91999999999973,1288
2026-07-28T16:40:00+00:00,339.91999999999973,339.96999999999974,339.26999999999975,339.27999999999975,1365
2026-07-28T16:45:00+00:00,339.27999999999975,339.41999999999973,338.8099999999998,339.01999999999975,1530
2026-07-28T16:50:00+00:00,339.01999999999975,339.84999999999974,339.01999999999975,339.76999999999975,1410
2026-07-28T16:55:00+00:00,339.76999999999975,339.84999999999974,339.39999999999975,339.58999999999975,1183
2026-07-28T17:00:00+00:00,339.58999999999975,339.77999999999975,339.39999999999975,339.53999999999974,1292
2026-07-28T17:05:00+00:00,339.53999999999974,339.69999999999976,339.1199999999998,339.20999999999975,1131
2026-07-28T17:10:00+00:00,339.20999999999975,339.26999999999975,338.89999999999975,338.96999999999974,1167
2026-07-28T17:15:00+00:00,338.96999999999974,339.0499999999997,338.76999999999975,338.89999999999975,986
2026-07-28T17:20:00+00:00,338.89999999999975,339.37999999999977,338.8099999999998,339.02999999999975,1442
2026-07-28T17:25:00+00:00,339.02999999999975,339.1199999999998,338.7999999999997,338.89999999999975,1110
2026-07-28T17:30:00+00:00,338.89999999999975,339.12999999999977,338.87999999999977,338.9999999999998,748
2026-07-28T17:35:00+00:00,338.9999999999998,339.2999999999997,338.93999999999977,339.25999999999976,1024
2026-07-28T17:40:00+00:00,339.25999999999976,339.6799999999998,339.18999999999977,339.40999999999974,1194
2026-07-28T17:45:00+00:00,339.40999999999974,339.89999999999975,339.3099999999998,339.71999999999974,1389
2026-07-28T17:50:00+00:00,339.71999999999974,339.8099999999998,339.45999999999975,339.66999999999973,1041
2026-07-28T17:55:00+00:00,339.66999999999973,339.78999999999974,339.39999999999975,339.59999999999974,1011
2026-07-28T18:00:00+00:00,339.59999999999974,339.72999999999973,339.39999999999975,339.51999999999975,1079
2026-07-28T18:05:00+00:00,339.51999999999975,339.56999999999977,339.33999999999975,339.4899999999998,1069
2026-07-28T18:10:00+00:00,339.4899999999998,339.52999999999975,339.3099999999998,339.41999999999973,1031
2026-07-28T18:15:00+00:00,339.41999999999973,339.69999999999976,339.2999999999997,339.59999999999974,1068
2026-07-28T18:20:00+00:00,339.59999999999974,339.76999999999975,339.4999999999998,339.57999999999976,1042
2026-07-28T18:25:00+00:00,339.57999999999976,340.02999999999975,339.57999999999976,339.7399999999998,1093
2026-07-28T18:30:00+00:00,339.7399999999998,339.78999999999974,339.15999999999974,339.33999999999975,1183
2026-07-28T18:35:00+00:00,339.33999999999975,339.41999999999973,338.68999999999977,338.69999999999976,1118
2026-07-28T18:40:00+00:00,338.69999999999976,338.69999999999976,338.13999999999976,338.27999999999975,1131
2026-07-28T18:45:00+00:00,338.27999999999975,338.75999999999976,338.25999999999976,338.52999999999975,929
2026-07-28T18:50:00+00:00,338.52999999999975,338.8099999999998,338.46999999999974,338.68999999999977,810
2026-07-28T18:55:00+00:00,338.68999999999977,339.43999999999977,338.68999999999977,339.15999999999974,1289
2026-07-28T19:00:00+00:00,339.15999999999974,339.5499999999997,339.15999999999974,339.45999999999975,1194
2026-07-28T19:05:00+00:00,339.45999999999975,339.50999999999976,339.08999999999975,339.13999999999976,1491
2026-07-28T19:10:00+00:00,339.13999999999976,339.34999999999974,339.0499999999997,339.0499999999997,1211
2026-07-28T19:15:00+00:00,339.0499999999997,339.35999999999973,339.00999999999976,339.14999999999975,1081
2026-07-28T19:20:00+00:00,339.14999999999975,339.34999999999974,339.0599999999998,339.15999999999974,1011
2026-07-28T19:25:00+00:00,339.15999999999974,339.2499999999998,338.91999999999973,339.03999999999974,987
2026-07-28T19:30:00+00:00,339.03999999999974,339.2499999999998,338.96999999999974,339.2399999999998,1147
2026-07-28T19:35:00+00:00,339.2399999999998,339.71999999999974,339.15999999999974,339.58999999999975,1234
2026-07-28T19:40:00+00:00,339.58999999999975,340.02999999999975,339.53999999999974,339.8699999999998,1141
2026-07-28T19:45:00+00:00,339.8699999999998,339.8699999999998,339.01999999999975,339.32999999999976,1385
2026-07-28T19:50:00+00:00,339.32999999999976,339.8699999999998,339.14999999999975,339.72999999999973,1239
2026-07-28T19:55:00+00:00,339.72999999999973,340.4299999999998,339.35999999999973,340.2399999999998,2575
2026-07-29T13:30:00+00:00,340.2399999999998,342.06999999999977,339.2499999999998,339.83999999999975,1257
2026-07-29T13:35:00+00:00,339.83999999999975,341.06999999999977,339.6199999999998,340.90999999999974,1095
2026-07-29T13:40:00+00:00,340.90999999999974,341.63999999999976,340.60999999999973,341.33999999999975,1187
2026-07-29T13:45:00+00:00,341.33999999999975,343.27999999999975,341.33999999999975,343.0499999999997,1355
2026-07-29T13:50:00+00:00,343.0499999999997,343.5499999999997,342.7999999999997,342.83999999999975,1582
2026-07-29T13:55:00+00:00,342.83999999999975,342.95999999999975,342.0599999999998,342.64999999999975,1329
2026-07-29T14:00:00+00:00,342.64999999999975,343.3699999999998,342.39999999999975,342.9999999999998,1386
2026-07-29T14:05:00+00:00,342.9999999999998,343.1799999999998,342.09999999999974,342.51999999999975,1243
2026-07-29T14:10:00+00:00,342.51999999999975,342.66999999999973,341.6199999999998,341.6799999999998,1211
2026-07-29T14:15:00+00:00,341.6799999999998,341.95999999999975,341.0499999999997,341.12999999999977,1124
2026-07-29T14:20:00+00:00,341.12999999999977,341.58999999999975,340.9999999999998,341.08999999999975,934
2026-07-29T14:25:00+00:00,341.08999999999975,341.20999999999975,340.59999999999974,341.00999999999976,1047
2026-07-29T14:30:00+00:00,341.00999999999976,341.52999999999975,340.7999999999997,341.44999999999976,980
2026-07-29T14:35:00+00:00,341.44999999999976,341.6199999999998,340.9999999999998,341.14999999999975,741
2026-07-29T14:40:00+00:00,341.14999999999975,341.45999999999975,340.89999999999975,341.4299999999998,1145
2026-07-29T14:45:00+00:00,341.4299999999998,341.5599999999998,340.69999999999976,340.87999999999977,1097
2026-07-29T14:50:00+00:00,340.87999999999977,340.88999999999976,340.2499999999998,340.58999999999975,1174
2026-07-29T14:55:00+00:00,340.58999999999975,340.6799999999998,340.00999999999976,340.25999999999976,915.4664946375292
2026-07-29T15:00:00+00:00,340.25999999999976,340.32999999999976,339.39999999999975,339.57999999999976,1178
2026-07-29T15:05:00+00:00,339.57999999999976,340.4199999999998,339.46999999999974,340.12999999999977,986
2026-07-29T15:10:00+00:00,340.12999999999977,340.1699999999998,339.7499999999998,339.83999999999975,852
2026-07-29T15:15:00+00:00,339.83999999999975,340.1799999999998,339.6699999999998,339.7399999999998,926
2026-07-29T15:20:00+00:00,339.7399999999998,339.89999999999975,339.52999999999975,339.88999999999976,801
2026-07-29T15:25:00+00:00,339.88999999999976,339.96999999999974,339.53999999999974,339.64999999999975,705
2026-07-29T15:30:00+00:00,339.64999999999975,340.06999999999977,339.6199999999998,339.7399999999998,739
2026-07-29T15:35:00+00:00,339.7399999999998,340.5599999999998,339.65999999999974,340.21999999999974,798
2026-07-29T15:40:00+00:00,340.21999999999974,340.46999999999974,339.7299999999998,339.90999999999974,838
2026-07-29T15:45:00+00:00,339.90999999999974,340.7299999999998,339.87999999999977,340.70999999999975,785
2026-07-29T15:50:00+00:00,340.70999999999975,341.08999999999975,340.5599999999998,340.6699999999998,801
2026-07-29T15:55:00+00:00,340.6699999999998,340.9999999999998,340.58999999999975,340.9299999999998,752
2026-07-29T16:00:00+00:00,340.9299999999998,340.9999999999998,340.51999999999975,340.7299999999998,696
2026-07-29T16:05:00+00:00,340.7299999999998,340.88999999999976,340.5499999999998,340.82999999999976,823
2026-07-29T16:10:00+00:00,340.82999999999976,340.96999999999974,340.58999999999975,340.70999999999975,677
2026-07-29T16:15:00+00:00,340.70999999999975,341.02999999999975,340.5599999999998,340.96999999999974,663
2026-07-29T16:20:00+00:00,340.96999999999974,341.40999999999974,340.70999999999975,341.38999999999976,672
